"year","transect","position","species","phylum","common_name_division","subtidal","intertidal","solitary_colonial","adult_body_size_bin","calcareous","motility_adult","herbivore","predator","omnivore","deposit_feeder","filter_suspension","scavenger","trophic_level","benthic","pelagic","epibiotic"
1987,19,"exposed","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1987,19,"exposed","Isopoda","Arthropoda","Crustacean","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","yes","primary consumer","yes","no","no"
1987,19,"exposed","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1987,19,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1987,19,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1987,23,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1987,23,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1988,1,"sheltered","Testudinalia testudinalis","Mollusca","Gastropod","yes","no","solitary","SC2","yes","sessile","yes","no","no","no","no","no","primary consumer","yes","no","yes"
1988,1,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1988,1,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1988,1,"sheltered","Isopoda","Arthropoda","Crustacean","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","yes","primary consumer","yes","no","no"
1988,1,"sheltered","Littorina littorea","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1988,1,"sheltered","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1988,1,"sheltered","Metridium dianthus","Cnidaria","Anemone","no","yes","gregarious","SC2","no","sessile","no","yes","yes","no","yes","no","secondary consumer","yes","no","yes"
1988,1,"sheltered","Mytilus edulis","Mollusca","Bivalve","yes","yes","gregarious","SC2","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1988,1,"sheltered","Small worm","Mixed","Small worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","no","yes","secondary consumer","yes","yes","no"
1988,1,"sheltered","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1988,1,"sheltered","Spirorbis","Annelida","Annelid worm","no","yes","gregarious","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","no","no","yes"
1988,13,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1988,13,"exposed","Hiatella arctica","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1988,13,"exposed","Littorina littorea","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1988,13,"exposed","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1988,13,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1988,13,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1988,23,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1988,23,"exposed","Hiatella arctica","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1988,23,"exposed","Isopoda","Arthropoda","Crustacean","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","yes","primary consumer","yes","no","no"
1988,23,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1988,23,"exposed","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1988,23,"exposed","Metridium dianthus","Cnidaria","Anemone","no","yes","gregarious","SC2","no","sessile","no","yes","yes","no","yes","no","secondary consumer","yes","no","yes"
1988,23,"exposed","Small worm","Mixed","Small worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","no","yes","secondary consumer","yes","yes","no"
1988,23,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1988,23,"exposed","Nudibranchia","Mollusca","Gastropod","yes","yes","solitary","SC1","no","motile","no","yes","no","no","no","no","secondary consumer","yes","no","no"
1989,1,"sheltered","Testudinalia testudinalis","Mollusca","Gastropod","yes","no","solitary","SC2","yes","sessile","yes","no","no","no","no","no","primary consumer","yes","no","yes"
1989,1,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1989,1,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1989,1,"sheltered","Isopoda","Arthropoda","Crustacean","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","yes","primary consumer","yes","no","no"
1989,1,"sheltered","Littorina littorea","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1989,1,"sheltered","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1989,1,"sheltered","Metridium dianthus","Cnidaria","Anemone","no","yes","gregarious","SC2","no","sessile","no","yes","yes","no","yes","no","secondary consumer","yes","no","yes"
1989,1,"sheltered","Ophiopholis aculeata","Echinodermata","Echinoderm","yes","no","solitary","SC2","yes","motile","no","yes","no","no","no","yes","secondary consumer","yes","no","no"
1989,1,"sheltered","Spirorbis","Annelida","Annelid worm","no","yes","gregarious","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","no","no","yes"
1989,13,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1989,13,"exposed","Anomia simplex","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1989,13,"exposed","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1989,13,"exposed","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1989,13,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1989,13,"exposed","Metridium dianthus","Cnidaria","Anemone","no","yes","gregarious","SC2","no","sessile","no","yes","yes","no","yes","no","secondary consumer","yes","no","yes"
1989,13,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1989,13,"exposed","Strongylocentrotus droebachiensis","Echinodermata","Echinoderm","yes","yes","gregarious","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","yes"
1989,23,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1989,23,"exposed","Isopoda","Arthropoda","Crustacean","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","yes","primary consumer","yes","no","no"
1989,23,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1989,23,"exposed","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1989,23,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1990,1,"sheltered","Testudinalia testudinalis","Mollusca","Gastropod","yes","no","solitary","SC2","yes","sessile","yes","no","no","no","no","no","primary consumer","yes","no","yes"
1990,1,"sheltered","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1990,1,"sheltered","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1990,1,"sheltered","Asterias rubens","Echinodermata","Sea Stars","yes","yes","solitary","SC3","yes","motile","no","yes","no","no","no","yes","secondary consumer","yes","yes","no"
1990,1,"sheltered","Littorina littorea","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1990,1,"sheltered","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1990,1,"sheltered","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1990,1,"sheltered","Metridium dianthus","Cnidaria","Anemone","no","yes","gregarious","SC2","no","sessile","no","yes","yes","no","yes","no","secondary consumer","yes","no","yes"
1990,1,"sheltered","Mytilus edulis","Mollusca","Bivalve","yes","yes","gregarious","SC2","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1990,1,"sheltered","Small worm","Mixed","Small worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","no","yes","secondary consumer","yes","yes","no"
1990,1,"sheltered","Spirorbis","Annelida","Annelid worm","no","yes","gregarious","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","no","no","yes"
1990,13,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1990,13,"exposed","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1990,13,"exposed","Hiatella arctica","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1990,13,"exposed","Isopoda","Arthropoda","Crustacean","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","yes","primary consumer","yes","no","no"
1990,13,"exposed","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1990,13,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1990,13,"exposed","Small worm","Mixed","Small worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","no","yes","secondary consumer","yes","yes","no"
1990,13,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1990,19,"exposed","Testudinalia testudinalis","Mollusca","Gastropod","yes","no","solitary","SC2","yes","sessile","yes","no","no","no","no","no","primary consumer","yes","no","yes"
1990,19,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1990,19,"exposed","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
1990,19,"exposed","Hiatella arctica","Mollusca","Bivalve","no","yes","solitary","SC1","yes","sessile","no","no","no","no","yes","no","primary consumer","yes","no","yes"
1990,19,"exposed","Isopoda","Arthropoda","Crustacean","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","yes","primary consumer","yes","no","no"
1990,19,"exposed","Littorina littorea","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1990,19,"exposed","Littorina obtusata","Mollusca","Gastropod","no","yes","solitary","SC1","yes","motile","yes","no","no","no","no","no","primary consumer","no","no","yes"
1990,19,"exposed","Littorina saxatilis","Mollusca","Gastropod","no","yes","solitary","SC2","yes","motile","yes","no","no","no","no","no","primary consumer","yes","no","no"
1990,19,"exposed","Nucella lapillus","Mollusca","Gastropod","no","yes","gregarious","SC2","yes","motile","no","yes","no","no","no","no","secondary consumer","no","no","yes"
1990,19,"exposed","Annelida","Annelida","Annelid worm","yes","yes","solitary","SC1","no","motile","yes","yes","yes","yes","yes","yes","secondary consumer","yes","yes","no"
1991,13,"exposed","Testudinalia testudinalis","Mollusca","Gastropod","yes","no","solitary","SC2","yes","sessile","yes","no","no","no","no","no","primary consumer","yes","no","yes"
1991,13,"exposed","Amphipoda","Arthropoda","Crustacean","no","yes","solitary","SC1","yes","motile","yes","yes","yes","no","no","yes","secondary consumer","yes","yes","yes"
1991,13,"exposed","Anurida maritima","Arthropoda","Collembolan","no","yes","solitary","SC1","yes","motile","no","no","no","no","no","yes","decomposer","yes","no","no"
