"year","transect","position","species","group","common_name_division_bgr","body_size_avg_bin","calcareous","dietary_pref_c","trophic_level","motility_juv","motility_adult","benthic","epibiotic","intertidal","subtidal"
1984,18,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1984,18,"exposed","Isopoda","Invertebrate","Crustacean","small","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1984,18,"exposed","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1984,18,"exposed","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1984,18,"exposed","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1984,18,"exposed","Strongylocentrotus droebachiensis","Invertebrate","Echinoderm","small-medium","yes","herbivore","primary consumer","motile","motile","yes","yes","yes","yes"
1985,1,"sheltered","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,1,"sheltered","Carcinus maenus","Invertebrate","Crustacean","small-medium","yes","omnivore","secondary consumer","motile","motile","yes","yes","yes","no"
1985,1,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,1,"sheltered","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,1,"sheltered","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1985,1,"sheltered","Spirorbis","Invertebrate","Annelid worm","very small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
1985,8,"sheltered","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,8,"sheltered","Carcinus maenus","Invertebrate","Crustacean","small-medium","yes","omnivore","secondary consumer","motile","motile","yes","yes","yes","no"
1985,8,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,8,"sheltered","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,8,"sheltered","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
1985,8,"sheltered","Small worm","Invertebrate","Small worm","small","no","filter-suspension","primary consumer","motile","motile","yes","no","yes","yes"
1985,8,"sheltered","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1985,13,"exposed","Testudinalia testudinalis","Invertebrate","Gastropod","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
1985,13,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,13,"exposed","Hiatella arctica","Invertebrate","Bivalve","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
1985,13,"exposed","Isopoda","Invertebrate","Crustacean","small","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,13,"exposed","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,13,"exposed","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,13,"exposed","Modiolus modiolus","Invertebrate","Bivalve","medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","yes"
1985,13,"exposed","Small worm","Invertebrate","Small worm","small","no","filter-suspension","primary consumer","motile","motile","yes","no","yes","yes"
1985,13,"exposed","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1985,13,"exposed","Annelida","Invertebrate","Annelid worm","small","no","herbivore","primary consumer","motile","motile","yes","no","yes","yes"
1985,14,"exposed","Testudinalia testudinalis","Invertebrate","Gastropod","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
1985,14,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,14,"exposed","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,14,"exposed","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
1985,14,"exposed","Small worm","Invertebrate","Small worm","small","no","filter-suspension","primary consumer","motile","motile","yes","no","yes","yes"
1985,14,"exposed","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1985,14,"exposed","Annelida","Invertebrate","Annelid worm","small","no","herbivore","primary consumer","motile","motile","yes","no","yes","yes"
1985,14,"exposed","Strongylocentrotus droebachiensis","Invertebrate","Echinoderm","small-medium","yes","herbivore","primary consumer","motile","motile","yes","yes","yes","yes"
1985,17,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,17,"exposed","Isopoda","Invertebrate","Crustacean","small","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,17,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,17,"exposed","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,17,"exposed","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,18,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,18,"exposed","Boreochiton ruber","Invertebrate","Chiton","small","yes","herbivore","primary consumer","motile","motile","yes","yes","no","yes"
1985,18,"exposed","Isopoda","Invertebrate","Crustacean","small","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,18,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,18,"exposed","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,18,"exposed","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,18,"exposed","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1985,19,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,19,"exposed","Isopoda","Invertebrate","Crustacean","small","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,19,"exposed","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,19,"exposed","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,19,"exposed","Small worm","Invertebrate","Small worm","small","no","filter-suspension","primary consumer","motile","motile","yes","no","yes","yes"
1985,19,"exposed","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1985,23,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,23,"exposed","Hiatella arctica","Invertebrate","Bivalve","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
1985,23,"exposed","Isopoda","Invertebrate","Crustacean","small","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,23,"exposed","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,23,"exposed","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1985,27,"sheltered","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1985,27,"sheltered","Carcinus maenus","Invertebrate","Crustacean","small-medium","yes","omnivore","secondary consumer","motile","motile","yes","yes","yes","no"
1985,27,"sheltered","Isopoda","Invertebrate","Crustacean","small","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1985,27,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,27,"sheltered","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,27,"sheltered","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
1985,27,"sheltered","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1986,1,"sheltered","Testudinalia testudinalis","Invertebrate","Gastropod","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","no","yes"
1986,1,"sheltered","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1986,1,"sheltered","Carcinus maenus","Invertebrate","Crustacean","small-medium","yes","omnivore","secondary consumer","motile","motile","yes","yes","yes","no"
1986,1,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1986,1,"sheltered","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1986,1,"sheltered","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1986,1,"sheltered","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
1986,1,"sheltered","Pagurus acadianus","Invertebrate","Crustacean","small-medium","yes","scavenger","secondary consumer","motile","motile","yes","no","yes","no"
1986,1,"sheltered","Spirorbis","Invertebrate","Annelid worm","very small","yes","filter-suspension","primary consumer","motile","sessile","no","yes","yes","no"
1986,13,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
1986,13,"exposed","Hiatella arctica","Invertebrate","Bivalve","small-medium","yes","filter-suspension","primary consumer","motile","sessile","yes","yes","yes","no"
1986,13,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1986,13,"exposed","Littorina obtusata","Invertebrate","Gastropod","small","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1986,13,"exposed","Littorina saxatilis","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","yes","no","yes","no"
1986,13,"exposed","Metridium dianthus","Invertebrate","Anemone","small-medium","no","predator","secondary consumer","motile","sessile","yes","yes","yes","no"
1986,13,"exposed","Small worm","Invertebrate","Small worm","small","no","filter-suspension","primary consumer","motile","motile","yes","no","yes","yes"
1986,13,"exposed","Nucella lapillus","Invertebrate","Gastropod","small-medium","yes","predator","secondary consumer","motile","motile","no","yes","yes","no"
1986,17,"exposed","Amphipoda","Invertebrate","Crustacean","small","yes","filter-suspension","secondary consumer","motile","motile","yes","yes","yes","no"
