"year","transect","position","species","group","common_name_division_bgr","turf_subcanopy_canopy_algae","macrophyte","leathery","corticated","foliose","crustose","articulated","calcareous","body_size_avg_bin","benthic","epibiotic","intertidal","subtidal"
2015,5,"sheltered","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,5,"sheltered","Phymatolithon lenormandii","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","yes","yes","no"
2015,5,"sheltered","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,5,"sheltered","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,5,"sheltered","Fucus distichus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,5,"sheltered","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2015,5,"sheltered","Dumontia contorta","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","no","yes","no","yes"
2015,5,"sheltered","Chaetomorpha ligustica","Algae","Green Algae","Turf","no","no","yes","yes","no","no","no","large","no","yes","yes","yes"
2015,5,"sheltered","Colpomenia peregrina","Algae","Brown Algae","Turf","no","no","yes","yes","no","no","no","small-medium","yes","yes","yes","yes"
2015,5,"sheltered","Leathesia marina","Algae","Brown Algae","Subcanopy","no","no","no","no","no","no","no","medium","yes","yes","yes","yes"
2015,5,"sheltered","Polysiphonia","Algae","Red Algae","Turf","no","no","no","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,7,"sheltered","Prasiola stipitata","Algae","Green Algae","Turf","no","no","no","yes","no","no","no","small-medium","yes","no","yes","no"
2015,7,"sheltered","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2015,7,"sheltered","Elachista fucicola","Algae","Brown Algae","Turf","no","no","no","no","no","no","no","small-medium","no","yes","yes","no"
2015,7,"sheltered","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2015,7,"sheltered","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,7,"sheltered","Vertebrata lanosa","Algae","Red Algae","Subcanopy","yes","yes","no","no","no","no","no","very large","yes","yes","yes","no"
2015,7,"sheltered","Phymatolithon lenormandii","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","yes","yes","no"
2015,7,"sheltered","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,7,"sheltered","Colpomenia peregrina","Algae","Brown Algae","Turf","no","no","yes","yes","no","no","no","small-medium","yes","yes","yes","yes"
2015,7,"sheltered","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2015,7,"sheltered","Chaetomorpha ligustica","Algae","Green Algae","Turf","no","no","yes","yes","no","no","no","large","no","yes","yes","yes"
2015,7,"sheltered","Ceramium virgatum","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,7,"sheltered","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,7,"sheltered","Ahnfeltia plicata","Algae","Green Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,7,"sheltered","Leathesia marina","Algae","Brown Algae","Subcanopy","no","no","no","no","no","no","no","medium","yes","yes","yes","yes"
2015,7,"sheltered","Polysiphonia","Algae","Red Algae","Turf","no","no","no","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,7,"sheltered","Codium fragile","Algae","Green Algae","Subcanopy","no","no","yes","yes","no","no","no","medium-large","yes","no","yes","yes"
2015,15,"exposed","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,15,"exposed","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2015,15,"exposed","Fucus distichus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,15,"exposed","Elachista fucicola","Algae","Brown Algae","Turf","no","no","no","no","no","no","no","small-medium","no","yes","yes","no"
2015,15,"exposed","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,15,"exposed","Ahnfeltia plicata","Algae","Green Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,15,"exposed","Ceramium virgatum","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,15,"exposed","Dumontia contorta","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","no","yes","no","yes"
2015,15,"exposed","Polysiphonia","Algae","Red Algae","Turf","no","no","no","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,15,"exposed","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,20,"exposed","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2015,20,"exposed","Fucus distichus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,20,"exposed","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,20,"exposed","Elachista fucicola","Algae","Brown Algae","Turf","no","no","no","no","no","no","no","small-medium","no","yes","yes","no"
2015,20,"exposed","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,20,"exposed","Ceramium virgatum","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,20,"exposed","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2015,20,"exposed","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,20,"exposed","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2015,20,"exposed","Polysiphonia","Algae","Red Algae","Turf","no","no","no","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,26,"sheltered","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2015,26,"sheltered","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2015,26,"sheltered","Vertebrata lanosa","Algae","Red Algae","Subcanopy","yes","yes","no","no","no","no","no","very large","yes","yes","yes","no"
2015,26,"sheltered","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2015,26,"sheltered","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,26,"sheltered","Phymatolithon lenormandii","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","yes","yes","no"
2015,26,"sheltered","Colpomenia peregrina","Algae","Brown Algae","Turf","no","no","yes","yes","no","no","no","small-medium","yes","yes","yes","yes"
2015,26,"sheltered","Chaetomorpha ligustica","Algae","Green Algae","Turf","no","no","yes","yes","no","no","no","large","no","yes","yes","yes"
2015,26,"sheltered","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2015,26,"sheltered","Chordaria flagelliformis","Algae","Brown Algae","Turf","no","no","yes","yes","no","no","no","large","no","yes","yes","yes"
2015,26,"sheltered","Leathesia marina","Algae","Brown Algae","Subcanopy","no","no","no","no","no","no","no","medium","yes","yes","yes","yes"
2015,26,"sheltered","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2015,26,"sheltered","Ceramium virgatum","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium-large","yes","yes","yes","yes"
2015,26,"sheltered","Polysiphonia","Algae","Red Algae","Turf","no","no","no","no","no","no","no","medium-large","yes","yes","yes","yes"
2016,5,"sheltered","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2016,5,"sheltered","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,5,"sheltered","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2016,5,"sheltered","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2016,5,"sheltered","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,5,"sheltered","Phymatolithon lenormandii","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","yes","yes","no"
2016,5,"sheltered","Vertebrata lanosa","Algae","Red Algae","Subcanopy","yes","yes","no","no","no","no","no","very large","yes","yes","yes","no"
2016,5,"sheltered","Chaetomorpha ligustica","Algae","Green Algae","Turf","no","no","yes","yes","no","no","no","large","no","yes","yes","yes"
2016,5,"sheltered","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2016,5,"sheltered","Elachista fucicola","Algae","Brown Algae","Turf","no","no","no","no","no","no","no","small-medium","no","yes","yes","no"
2016,5,"sheltered","Colpomenia peregrina","Algae","Brown Algae","Turf","no","no","yes","yes","no","no","no","small-medium","yes","yes","yes","yes"
2016,5,"sheltered","Polysiphonia","Algae","Red Algae","Turf","no","no","no","no","no","no","no","medium-large","yes","yes","yes","yes"
2016,5,"sheltered","Dumontia contorta","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","no","yes","no","yes"
2016,7,"sheltered","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2016,7,"sheltered","Vertebrata lanosa","Algae","Red Algae","Subcanopy","yes","yes","no","no","no","no","no","very large","yes","yes","yes","no"
2016,7,"sheltered","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2016,7,"sheltered","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2016,7,"sheltered","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,7,"sheltered","Elachista fucicola","Algae","Brown Algae","Turf","no","no","no","no","no","no","no","small-medium","no","yes","yes","no"
2016,7,"sheltered","Phymatolithon lenormandii","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","yes","yes","no"
2016,7,"sheltered","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,7,"sheltered","Chaetomorpha ligustica","Algae","Green Algae","Turf","no","no","yes","yes","no","no","no","large","no","yes","yes","yes"
2016,7,"sheltered","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2016,15,"exposed","Fucus distichus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2016,15,"exposed","Ceramium virgatum","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium-large","yes","yes","yes","yes"
2016,15,"exposed","Ulva lactuca","Algae","Green Algae","Turf","no","no","no","yes","no","no","no","medium-large","yes","yes","yes","no"
2016,15,"exposed","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2016,15,"exposed","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,15,"exposed","Elachista fucicola","Algae","Brown Algae","Turf","no","no","no","no","no","no","no","small-medium","no","yes","yes","no"
2016,15,"exposed","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,20,"exposed","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2016,20,"exposed","Fucus distichus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2016,20,"exposed","Ceramium virgatum","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium-large","yes","yes","yes","yes"
2016,20,"exposed","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,20,"exposed","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,26,"sheltered","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2016,26,"sheltered","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2016,26,"sheltered","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,26,"sheltered","Phymatolithon lenormandii","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","yes","yes","no"
2016,26,"sheltered","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2016,26,"sheltered","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2016,26,"sheltered","Ceramium virgatum","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium-large","yes","yes","yes","yes"
2016,26,"sheltered","Prasiola stipitata","Algae","Green Algae","Turf","no","no","no","yes","no","no","no","small-medium","yes","no","yes","no"
2017,5,"sheltered","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2017,5,"sheltered","Elachista fucicola","Algae","Brown Algae","Turf","no","no","no","no","no","no","no","small-medium","no","yes","yes","no"
2017,5,"sheltered","Vertebrata lanosa","Algae","Red Algae","Subcanopy","yes","yes","no","no","no","no","no","very large","yes","yes","yes","no"
2017,5,"sheltered","Mastocarpus stellatus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2017,5,"sheltered","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
2017,5,"sheltered","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2017,5,"sheltered","Chondrus crispus","Algae","Red Algae","Subcanopy","yes","no","yes","no","no","no","no","medium","yes","no","yes","yes"
2017,5,"sheltered","Corallina officinalis","Algae","Red Algae","Turf","no","no","yes","yes","no","yes","yes","medium","yes","yes","yes","no"
2017,7,"sheltered","Ascophyllum nodosum","Algae","Brown Algae","Canopy","yes","yes","no","no","no","no","no","large","no","yes","yes","yes"
2017,7,"sheltered","Fucus vesiculosus","Algae","Brown Algae","Subcanopy","yes","yes","no","no","no","no","no","large","yes","no","yes","no"
2017,7,"sheltered","Hildenbrandia rubra","Algae","Red Algae","Turf","no","no","no","no","yes","no","no","medium","yes","no","yes","yes"
