Year,Transect,Position,Organism
1988,28,sheltered,Nucella lapillus
1989,28,sheltered,Nucella lapillus
1990,28,sheltered,Nucella lapillus
1991,28,sheltered,Nucella lapillus
1992,28,sheltered,Nucella lapillus
1993,28,sheltered,Nucella lapillus
1994,28,sheltered,Nucella lapillus
1995,28,sheltered,Nucella lapillus
1997,28,sheltered,Nucella lapillus
1998,28,sheltered,Nucella lapillus
2000,28,sheltered,Nucella lapillus
2002,28,sheltered,Nucella lapillus
2006,28,sheltered,Nucella lapillus
1992,7,sheltered,Nudibranchia
1998,7,sheltered,Nudibranchia
1982,22,exposed,Nudibranchia
1985,24,exposed,Nudibranchia
1990,24,exposed,Nudibranchia
1993,28,sheltered,Nudibranchia
1998,28,sheltered,Nudibranchia
1983,2,sheltered,Oligochaeta 
1983,5,sheltered,Oligochaeta 
1986,7,sheltered,Oligochaeta 
1983,15,exposed,Oligochaeta 
1982,20,exposed,Oligochaeta 
1983,28,sheltered,Oligochaeta 
1988,28,sheltered,Oligochaeta 
1993,28,sheltered,Oligochaeta 
1982,2,sheltered,Ophiopholis
1982,5,sheltered,Ophiopholis
1987,5,sheltered,Ophiopholis
1995,5,sheltered,Ophiopholis
2000,5,sheltered,Ophiopholis
2004,5,sheltered,Ophiopholis
1983,7,sheltered,Ophiopholis
1987,7,sheltered,Ophiopholis
1989,7,sheltered,Ophiopholis
1994,7,sheltered,Ophiopholis
1995,7,sheltered,Ophiopholis
1998,7,sheltered,Ophiopholis
2000,7,sheltered,Ophiopholis
1982,15,exposed,Ophiopholis
1982,24,exposed,Ophiopholis
1991,24,exposed,Ophiopholis
1994,24,exposed,Ophiopholis
1995,24,exposed,Ophiopholis
1982,26,sheltered,Ophiopholis
1983,26,sheltered,Ophiopholis
2000,26,sheltered,Ophiopholis
2004,26,sheltered,Ophiopholis
1982,28,sheltered,Ophiopholis
1982,2,sheltered,Pagurus acadianus
1982,5,sheltered,Pagurus acadianus
2004,5,sheltered,Pagurus acadianus
1988,24,exposed,Pagurus acadianus
1988,26,sheltered,Pagurus acadianus
2004,26,sheltered,Pagurus acadianus
1991,2,sheltered,Polychaeta (class in Lophotrochozoa)
1992,2,sheltered,Polychaeta (class in Lophotrochozoa)
1983,7,sheltered,Polychaeta (class in Lophotrochozoa)
1984,7,sheltered,Polychaeta (class in Lophotrochozoa)
1988,7,sheltered,Polychaeta (class in Lophotrochozoa)
1994,7,sheltered,Polychaeta (class in Lophotrochozoa)
1998,7,sheltered,Polychaeta (class in Lophotrochozoa)
2000,7,sheltered,Polychaeta (class in Lophotrochozoa)
1994,15,exposed,Polychaeta (class in Lophotrochozoa)
1997,15,exposed,Polychaeta (class in Lophotrochozoa)
1982,20,exposed,Polychaeta (class in Lophotrochozoa)
1991,20,exposed,Polychaeta (class in Lophotrochozoa)
1994,20,exposed,Polychaeta (class in Lophotrochozoa)
1982,22,exposed,Polychaeta (class in Lophotrochozoa)
1999,22,exposed,Polychaeta (class in Lophotrochozoa)
1982,24,exposed,Polychaeta (class in Lophotrochozoa)
1984,24,exposed,Polychaeta (class in Lophotrochozoa)
1985,24,exposed,Polychaeta (class in Lophotrochozoa)
1987,24,exposed,Polychaeta (class in Lophotrochozoa)
1988,24,exposed,Polychaeta (class in Lophotrochozoa)
1990,24,exposed,Polychaeta (class in Lophotrochozoa)
1991,24,exposed,Polychaeta (class in Lophotrochozoa)
1992,24,exposed,Polychaeta (class in Lophotrochozoa)
1993,24,exposed,Polychaeta (class in Lophotrochozoa)
1994,24,exposed,Polychaeta (class in Lophotrochozoa)
1996,24,exposed,Polychaeta (class in Lophotrochozoa)
1998,26,sheltered,Polychaeta (class in Lophotrochozoa)
2000,26,sheltered,Polychaeta (class in Lophotrochozoa)
2006,26,sheltered,Polychaeta (class in Lophotrochozoa)
1982,28,sheltered,Polychaeta (class in Lophotrochozoa)
1993,28,sheltered,Polychaeta (class in Lophotrochozoa)
1985,2,sheltered,Semibalanus balanoides
1982,5,sheltered,Semibalanus balanoides
1990,5,sheltered,Semibalanus balanoides
1982,7,sheltered,Semibalanus balanoides
1986,22,exposed,Semibalanus balanoides
1989,24,exposed,Semibalanus balanoides
1995,26,sheltered,Semibalanus balanoides
1986,28,sheltered,Semibalanus balanoides
1982,2,sheltered,Spirorbis
1985,2,sheltered,Spirorbis
1987,2,sheltered,Spirorbis
1991,2,sheltered,Spirorbis
1983,5,sheltered,Spirorbis
1985,5,sheltered,Spirorbis
1988,5,sheltered,Spirorbis
1993,5,sheltered,Spirorbis
1994,5,sheltered,Spirorbis
1995,5,sheltered,Spirorbis
1998,5,sheltered,Spirorbis
2000,5,sheltered,Spirorbis
2001,5,sheltered,Spirorbis
2003,5,sheltered,Spirorbis
1986,7,sheltered,Spirorbis
1994,7,sheltered,Spirorbis
1998,7,sheltered,Spirorbis
2000,7,sheltered,Spirorbis
2001,7,sheltered,Spirorbis
2005,7,sheltered,Spirorbis
1997,20,exposed,Spirorbis
2003,20,exposed,Spirorbis
1984,24,exposed,Spirorbis
1985,24,exposed,Spirorbis
1994,24,exposed,Spirorbis
1995,24,exposed,Spirorbis
2000,26,sheltered,Spirorbis
1983,28,sheltered,Spirorbis
2006,28,sheltered,Spirorbis
1982,2,sheltered,Strongylocentrotus droebachiensis
1987,2,sheltered,Strongylocentrotus droebachiensis
1988,2,sheltered,Strongylocentrotus droebachiensis
1991,2,sheltered,Strongylocentrotus droebachiensis
1994,2,sheltered,Strongylocentrotus droebachiensis
1982,5,sheltered,Strongylocentrotus droebachiensis
1991,5,sheltered,Strongylocentrotus droebachiensis
1992,5,sheltered,Strongylocentrotus droebachiensis
1993,5,sheltered,Strongylocentrotus droebachiensis
1995,5,sheltered,Strongylocentrotus droebachiensis
1997,5,sheltered,Strongylocentrotus droebachiensis
1998,5,sheltered,Strongylocentrotus droebachiensis
2001,5,sheltered,Strongylocentrotus droebachiensis
2003,5,sheltered,Strongylocentrotus droebachiensis
2004,5,sheltered,Strongylocentrotus droebachiensis
2005,5,sheltered,Strongylocentrotus droebachiensis
1982,7,sheltered,Strongylocentrotus droebachiensis
1985,7,sheltered,Strongylocentrotus droebachiensis
1992,7,sheltered,Strongylocentrotus droebachiensis
1993,7,sheltered,Strongylocentrotus droebachiensis
1994,7,sheltered,Strongylocentrotus droebachiensis
1995,7,sheltered,Strongylocentrotus droebachiensis
1996,7,sheltered,Strongylocentrotus droebachiensis
1998,7,sheltered,Strongylocentrotus droebachiensis
2000,7,sheltered,Strongylocentrotus droebachiensis
2005,7,sheltered,Strongylocentrotus droebachiensis
2006,7,sheltered,Strongylocentrotus droebachiensis
1982,15,exposed,Strongylocentrotus droebachiensis
1983,15,exposed,Strongylocentrotus droebachiensis
1993,15,exposed,Strongylocentrotus droebachiensis
1998,15,exposed,Strongylocentrotus droebachiensis
2002,15,exposed,Strongylocentrotus droebachiensis
2004,20,exposed,Strongylocentrotus droebachiensis
1982,22,exposed,Strongylocentrotus droebachiensis
1988,24,exposed,Strongylocentrotus droebachiensis
1991,24,exposed,Strongylocentrotus droebachiensis
1992,24,exposed,Strongylocentrotus droebachiensis
1994,24,exposed,Strongylocentrotus droebachiensis
1982,26,sheltered,Strongylocentrotus droebachiensis
1987,26,sheltered,Strongylocentrotus droebachiensis
1988,26,sheltered,Strongylocentrotus droebachiensis
1991,26,sheltered,Strongylocentrotus droebachiensis
1993,26,sheltered,Strongylocentrotus droebachiensis
1994,26,sheltered,Strongylocentrotus droebachiensis
1995,26,sheltered,Strongylocentrotus droebachiensis
1998,26,sheltered,Strongylocentrotus droebachiensis
1999,26,sheltered,Strongylocentrotus droebachiensis
2002,26,sheltered,Strongylocentrotus droebachiensis
2004,26,sheltered,Strongylocentrotus droebachiensis
2006,26,sheltered,Strongylocentrotus droebachiensis
1982,28,sheltered,Strongylocentrotus droebachiensis
1984,28,sheltered,Strongylocentrotus droebachiensis
1987,28,sheltered,Strongylocentrotus droebachiensis
1990,28,sheltered,Strongylocentrotus droebachiensis
1993,28,sheltered,Strongylocentrotus droebachiensis
1994,28,sheltered,Strongylocentrotus droebachiensis
1995,28,sheltered,Strongylocentrotus droebachiensis
2000,28,sheltered,Strongylocentrotus droebachiensis
2006,28,sheltered,Strongylocentrotus droebachiensis
1982,2,sheltered,Boreochiton ruber
2000,5,sheltered,Boreochiton ruber
1994,7,sheltered,Boreochiton ruber
1998,7,sheltered,Boreochiton ruber
1994,24,exposed,Boreochiton ruber
1994,26,sheltered,Boreochiton ruber
1998,26,sheltered,Boreochiton ruber
1993,28,sheltered,Boreochiton ruber
1994,28,sheltered,Boreochiton ruber
1998,28,sheltered,Boreochiton ruber
1982,15,exposed,Notoplana
1982,20,exposed,Notoplana
1982,22,exposed,Notoplana
1982,20,exposed,Acoela
1998,7,sheltered,Turbellaria
1983,20,exposed,Turbellaria
1986,26,sheltered,Gaidropsarus
1992,26,sheltered,Gaidropsarus
1984,28,sheltered,Colus stimpsoni
1993,28,sheltered,Copepoda
1994,20,exposed,Euplana
1982,22,exposed,Euplana
1982,22,exposed,Nicolea
1983,24,exposed,Celleporella hyalina
1982,7,sheltered,Halichondria
1982,2,sheltered,Aplidium
1982,7,sheltered,Aplidium
1992,7,sheltered,Mya arenaria
1982,22,exposed,Mya arenaria
1982,2,sheltered,Cirratulus
1983,15,exposed,Molgula
2006,28,sheltered,Molgula
1982,1,sheltered,Testudinalia testudinalis
1982,1,sheltered,Anurida maritima
1982,1,sheltered,Cancer irroratus
1982,1,sheltered,Carcinus maenus
1982,1,sheltered,Culicoides
1982,1,sheltered,Littorina littorea
1982,1,sheltered,Littorina obtusata
1982,1,sheltered,Mytilus edulis
1982,1,sheltered,Nematodes
1982,1,sheltered,Pagurus acadianus
1982,1,sheltered,Praunus
1982,1,sheltered,Semibalanus balanoides
1982,1,sheltered,Spirorbis
1982,1,sheltered,Boreochiton ruber
1982,8,sheltered,Amphipoda
1982,8,sheltered,Asterias rubens
1982,8,sheltered,Carcinus maenus
1982,8,sheltered,Lepidonotus
1982,8,sheltered,Littorina littorea
1982,8,sheltered,Littorina obtusata
1982,8,sheltered,Nematodes
1982,8,sheltered,Nucella lapillus
1982,8,sheltered,Ophiopholis
1982,8,sheltered,Spirorbis
1982,8,sheltered,Pagurus acadianus
1982,10,exposed,Amphipoda
1982,10,exposed,Anurida maritima
1982,10,exposed,Littorina obtusata
1982,10,exposed,Nucella lapillus
1982,10,exposed,Ophiopholis
1982,11,exposed,Testudinalia testudinalis
1982,11,exposed,Amphipoda
1982,11,exposed,Carcinus maenus
1982,11,exposed,Littorina littorea
1982,11,exposed,Littorina obtusata
1982,11,exposed,Nucella lapillus
1982,11,exposed,Spirorbis
1982,11,exposed,Strongylocentrotus droebachiensis
1982,13,exposed,Testudinalia testudinalis
1982,13,exposed,Amphipoda
1982,13,exposed,Asterias rubens
1982,13,exposed,Cancer irroratus
1982,13,exposed,Hiatella arctica
1982,13,exposed,Isopoda
1982,13,exposed,Littorina littorea
1982,13,exposed,Littorina obtusata
1982,13,exposed,Modiolus modiolus
1982,13,exposed,Nemertea
1982,13,exposed,Nucella lapillus
1982,13,exposed,Oligochaeta 
1982,13,exposed,Polychaeta (class in Lophotrochozoa)
1982,13,exposed,Spirorbis
1982,13,exposed,Lepidonotus
1982,13,exposed,Dendrodoa
1982,13,exposed,Anomia simplex
1982,17,exposed,Testudinalia testudinalis
1982,17,exposed,Amphipoda
1982,17,exposed,Carcinus maenus
1982,17,exposed,Lepidonotus
1982,17,exposed,Littorina littorea
1982,17,exposed,Littorina obtusata
1982,17,exposed,Pagurus acadianus
1982,17,exposed,Semibalanus balanoides
1982,17,exposed,Strongylocentrotus droebachiensis
1982,18,exposed,Testudinalia testudinalis
1982,18,exposed,Anurida maritima
1982,18,exposed,Asterias forbesi
1982,18,exposed,Cancer
1982,18,exposed,Carcinus maenus
1982,18,exposed,Flabellina 
1982,18,exposed,Lepidonotus
1982,18,exposed,Littorina littorea
1982,18,exposed,Littorina obtusata
1982,18,exposed,Littorina saxatilis
1982,18,exposed,Mya arenaria
1982,18,exposed,Notoplana
1982,18,exposed,Nucella lapillus
1982,18,exposed,Oligochaeta 
1982,18,exposed,Polychaeta (class in Lophotrochozoa)
1982,18,exposed,Semibalanus balanoides
1983,1,sheltered,Anurida maritima
1983,1,sheltered,Carcinus maenus
1983,1,sheltered,Littorina littorea
1983,1,sheltered,Littorina obtusata
1983,1,sheltered,Oligochaeta 
1983,1,sheltered,Spirorbis
1983,8,sheltered,Testudinalia testudinalis
1983,8,sheltered,Amphipoda
1983,8,sheltered,Anurida maritima
1983,8,sheltered,Asterias rubens
1983,8,sheltered,Carcinus maenus
1983,8,sheltered,Isopoda
1983,8,sheltered,Lepidonotus
1983,8,sheltered,Littorina obtusata
1983,8,sheltered,Nucella lapillus
1983,8,sheltered,Ophiopholis
1983,8,sheltered,Pagurus acadianus
1983,8,sheltered,Spirorbis
1983,8,sheltered,Foviella
1983,8,sheltered,Thelepus cincinnatus
1983,10,exposed,Amphipoda
1983,10,exposed,Anurida maritima
1983,10,exposed,Carcinus maenus
1983,10,exposed,Isopoda
1983,10,exposed,Littorina littorea
1983,10,exposed,Littorina obtusata
1983,10,exposed,Nemertea
1983,10,exposed,Nucella lapillus
1983,10,exposed,Oligochaeta 
1983,11,exposed,Amphipoda
1983,11,exposed,Anurida maritima
1983,11,exposed,Carcinus maenus
1983,11,exposed,Isopoda
1983,11,exposed,Littorina littorea
1983,11,exposed,Littorina obtusata
1983,11,exposed,Nematodes
1983,11,exposed,Nucella lapillus
1983,11,exposed,Pagurus acadianus
1983,11,exposed,Polychaeta (class in Lophotrochozoa)
1983,11,exposed,Spirorbis
1983,11,exposed,Skeneopsis planorbis
1983,13,exposed,Amphipoda
1983,13,exposed,Anurida maritima
1983,13,exposed,Hiatella arctica
1983,13,exposed,Littorina littorea
1983,13,exposed,Littorina obtusata
1983,13,exposed,Nucella lapillus
1983,17,exposed,Anurida maritima
1983,17,exposed,Littorina littorea
1983,17,exposed,Littorina obtusata
1983,18,exposed,Testudinalia testudinalis
1983,18,exposed,Amphipoda
1983,18,exposed,Anurida maritima
1983,18,exposed,Crepidula fornicata
1983,18,exposed,Hiatella arctica
1983,18,exposed,Isopoda
1983,18,exposed,Lacuna vincta
1983,18,exposed,Littorina littorea
1983,18,exposed,Littorina obtusata
1983,18,exposed,Littorina saxatilis
1983,18,exposed,Nucella lapillus
1983,18,exposed,Onchidoris
1983,18,exposed,Oligochaeta 
1983,18,exposed,Polychaeta (class in Lophotrochozoa)
1983,23,exposed,Amphipoda
1983,23,exposed,Anurida maritima
1983,23,exposed,Hiatella arctica
1983,23,exposed,Isopoda
1983,23,exposed,Littorina saxatilis
1983,23,exposed,Metridium dianthus
1983,23,exposed,Nematodes
1983,23,exposed,Nucella lapillus
1983,23,exposed,Polychaeta (class in Lophotrochozoa)
1984,1,sheltered,Amphipoda
1984,1,sheltered,Anurida maritima
1984,1,sheltered,Grammaria
1984,1,sheltered,Littorina littorea
1984,1,sheltered,Littorina obtusata
1984,1,sheltered,Spirorbis
1984,10,exposed,Amphipoda
1984,10,exposed,Anurida maritima
1984,10,exposed,Carcinus maenus
1984,10,exposed,Foviella
1984,10,exposed,Isopoda
1984,10,exposed,Littorina littorea
1984,10,exposed,Littorina obtusata
1984,10,exposed,Littorina saxatilis
1984,10,exposed,Nematodes
1984,10,exposed,Nucella lapillus
1984,11,exposed,Testudinalia testudinalis
1984,11,exposed,Amphipoda
1984,11,exposed,Anurida maritima
1984,11,exposed,Carcinus maenus
1984,11,exposed,Littorina littorea
1984,11,exposed,Littorina obtusata
1984,11,exposed,Metridium dianthus
1984,11,exposed,Mytilus edulis
1984,11,exposed,Nucella lapillus
1984,13,exposed,Amphipoda
1984,13,exposed,Anomia simplex
1984,13,exposed,Hiatella arctica
1984,13,exposed,Littorina littorea
1984,13,exposed,Littorina obtusata
1984,13,exposed,Nucella lapillus
1984,18,exposed,Amphipoda
1984,18,exposed,Anurida maritima
1984,18,exposed,Isopoda
1984,18,exposed,Littorina obtusata
1984,18,exposed,Littorina saxatilis
1984,18,exposed,Nucella lapillus
1984,18,exposed,Strongylocentrotus droebachiensis
1985,1,sheltered,Amphipoda
1985,1,sheltered,Anurida maritima
1985,1,sheltered,Carcinus maenus
1985,1,sheltered,Littorina littorea
1985,1,sheltered,Littorina obtusata
1985,1,sheltered,Nucella lapillus
1985,1,sheltered,Spirorbis
1985,8,sheltered,Amphipoda
1985,8,sheltered,Anurida maritima
1985,8,sheltered,Carcinus maenus
1985,8,sheltered,Littorina littorea
1985,8,sheltered,Littorina obtusata
1985,8,sheltered,Metridium dianthus
1985,8,sheltered,Nematodes
1985,8,sheltered,Nucella lapillus
1985,13,exposed,Testudinalia testudinalis
1985,13,exposed,Amphipoda
1985,13,exposed,Hiatella arctica
1985,13,exposed,Isopoda
1985,13,exposed,Littorina obtusata
1985,13,exposed,Littorina saxatilis
1985,13,exposed,Modiolus modiolus
1985,13,exposed,Nemertea
1985,13,exposed,Nucella lapillus
1985,13,exposed,Polychaeta (class in Lophotrochozoa)
1985,14,exposed,Testudinalia testudinalis
1985,14,exposed,Amphipoda
1985,14,exposed,Littorina obtusata
1985,14,exposed,Metridium dianthus
1985,14,exposed,Nemertea
1985,14,exposed,Nucella lapillus
1985,14,exposed,Polychaeta (class in Lophotrochozoa)
1985,14,exposed,Strongylocentrotus droebachiensis
1985,17,exposed,Amphipoda
1985,17,exposed,Isopoda
1985,17,exposed,Littorina littorea
1985,17,exposed,Littorina obtusata
1985,17,exposed,Littorina saxatilis
1985,18,exposed,Amphipoda
1985,18,exposed,Anurida maritima
1985,18,exposed,Boreochiton ruber
1985,18,exposed,Isopoda
1985,18,exposed,Littorina littorea
1985,18,exposed,Littorina obtusata
1985,18,exposed,Littorina saxatilis
1985,18,exposed,Nucella lapillus
1985,19,exposed,Amphipoda
1985,19,exposed,Anurida maritima
1985,19,exposed,Isopoda
1985,19,exposed,Littorina obtusata
1985,19,exposed,Littorina saxatilis
1985,19,exposed,Nematodes
1985,19,exposed,Nucella lapillus
1985,23,exposed,Amphipoda
1985,23,exposed,Halacarus
1985,23,exposed,Hiatella arctica
1985,23,exposed,Isopoda
1985,23,exposed,Littorina saxatilis
1985,23,exposed,Nucella lapillus
1985,27,sheltered,Amphipoda
1985,27,sheltered,Carcinus maenus
1985,27,sheltered,Grammaria
1985,27,sheltered,Isopoda
1985,27,sheltered,Littorina littorea
1985,27,sheltered,Littorina obtusata
1985,27,sheltered,Metridium dianthus
1985,27,sheltered,Nucella lapillus
1986,1,sheltered,Testudinalia testudinalis
1986,1,sheltered,Amphipoda
1986,1,sheltered,Anurida maritima
1986,1,sheltered,Carcinus maenus
1986,1,sheltered,Littorina littorea
1986,1,sheltered,Littorina obtusata
1986,1,sheltered,Littorina saxatilis
1986,1,sheltered,Metridium dianthus
1986,1,sheltered,Pagurus acadianus
1986,1,sheltered,Spirorbis
1986,13,exposed,Amphipoda
1986,13,exposed,Hiatella arctica
1986,13,exposed,Littorina littorea
1986,13,exposed,Littorina obtusata
1986,13,exposed,Littorina saxatilis
1986,13,exposed,Metridium dianthus
1986,13,exposed,Nematodes
1986,13,exposed,Nucella lapillus
1986,17,exposed,Amphipoda
1986,17,exposed,Anurida maritima
1986,17,exposed,Littorina littorea
1986,17,exposed,Littorina obtusata
1986,17,exposed,Nucella lapillus
1986,19,exposed,Amphipoda
1986,19,exposed,Hiatella arctica
1986,19,exposed,Littorina obtusata
1986,19,exposed,Littorina saxatilis
1986,19,exposed,Metridium dianthus
1986,19,exposed,Nemertea
1986,19,exposed,Nucella lapillus
1986,21,exposed,Testudinalia testudinalis
1986,21,exposed,Amphipoda
1986,21,exposed,Anurida maritima
1986,21,exposed,Littorina obtusata
1986,21,exposed,Littorina saxatilis
1986,21,exposed,Nucella lapillus
1986,27,sheltered,Anurida maritima
1986,27,sheltered,Littorina littorea
1986,27,sheltered,Littorina obtusata
1986,27,sheltered,Littorina saxatilis
1986,27,sheltered,Metridium dianthus
1986,27,sheltered,Nucella lapillus
1987,13,exposed,Testudinalia testudinalis
1987,13,exposed,Amphipoda
1987,13,exposed,Anurida maritima
1987,13,exposed,Hiatella arctica
1987,13,exposed,Littorina obtusata
1987,13,exposed,Littorina saxatilis
1987,13,exposed,Nucella lapillus
1987,13,exposed,Strongylocentrotus droebachiensis
1987,19,exposed,Amphipoda
1987,19,exposed,Anurida maritima
1987,19,exposed,Isopoda
1987,19,exposed,Littorina obtusata
1987,19,exposed,Littorina saxatilis
1987,19,exposed,Nucella lapillus
1987,23,exposed,Littorina saxatilis
1987,23,exposed,Nucella lapillus
1988,1,sheltered,Testudinalia testudinalis
