"","NETWORK.x","PI.x","YEAR_MONTH_DAY_TRANSECT","YEAR.x","MONTH.x","DAY.x","SITE.x","TRANSECT.x","SP_CODE","QUAD","SIDE","FISH.SIZE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","SAMPLING_METHOD","NOTES","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","PERCENT_COVER","NETWORK.y","PI.y","YEAR.y","MONTH.y","DAY.y","SITE.y","TRANSECT.y","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","START_DEPTH_M","END_DEPTH_M","TEMPERATURE_C","VISIBILITY_M"
"8075","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","BOVI",NA,NA,NA,NA,NA,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus","keen_cover",NA,NA,NA,NA,NA,NA,5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8076","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","BS",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8077","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","BUTU",NA,NA,NA,NA,NA,"Invertebrate","Bryozoans","Bryozoans",NA,"spiral tufted bryozoan","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Crisularia","Crisularia turrita","keen_cover",NA,NA,NA,NA,NA,NA,10,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8078","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","CF",NA,NA,NA,NA,NA,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata","keen_cover",NA,NA,NA,NA,NA,NA,40,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8079","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","CLCI",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum","keen_cover",NA,NA,NA,NA,NA,NA,5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8080","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","DEAC",NA,NA,NA,NA,NA,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8081","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","DIVE",NA,NA,NA,NA,NA,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum","keen_cover",NA,NA,NA,NA,NA,NA,10,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8082","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","HIRU",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8083","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","HJ",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica","keen_cover",NA,NA,NA,NA,NA,NA,83.75,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8084","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","LESP",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Leptophytum","Leptophytum acervatum","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8085","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","LIGL",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion","keen_cover",NA,NA,NA,NA,NA,NA,6.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8086","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","PHSP",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,"rock branch algae","Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Phymatolithon","Phymatolithon","keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8087","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","SH",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,7.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8088","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","TETE",NA,NA,NA,NA,NA,"Invertebrate","Molluscs","Gastropods",NA,"Plate Limpet","Animalia","Mollusca","Gastropoda",NA,"Lottiidae","Testudinalia","Testudinalia testudinalis","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"8089","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","B",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,52.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8090","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","BUTU",NA,NA,NA,NA,NA,"Invertebrate","Bryozoans","Bryozoans",NA,"spiral tufted bryozoan","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Crisularia","Crisularia turrita","keen_cover",NA,NA,NA,NA,NA,NA,5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8091","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","CF",NA,NA,NA,NA,NA,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata","keen_cover",NA,NA,NA,NA,NA,NA,28.75,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8092","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","DEAC",NA,NA,NA,NA,NA,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_cover",NA,NA,NA,NA,NA,NA,6.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8093","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","DEVI",NA,NA,NA,NA,NA,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8094","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","DIVE",NA,NA,NA,NA,NA,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum","keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8095","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","FG",NA,NA,NA,NA,NA,"Algae","Chlorophyta","Green Algae",NA,"Filamentous Green",NA,NA,NA,NA,NA,NA,"Filamentous Green","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8096","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","HIRU",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8097","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","HJ",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica","keen_cover",NA,NA,NA,NA,NA,NA,76.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8098","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","LESP",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Leptophytum","Leptophytum acervatum","keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8099","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","LIGL",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8100","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","MAST",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8101","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","PHSP",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,"rock branch algae","Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Phymatolithon","Phymatolithon","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8102","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","S",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,6.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8103","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","SH",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,15,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8104","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","SL",NA,NA,NA,NA,NA,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_cover",NA,NA,NA,NA,NA,NA,16.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8105","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","SS",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,26.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8106","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","TRIN",NA,NA,NA,NA,NA,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8107","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","UV",NA,NA,NA,NA,NA,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"8108","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","ANSP",NA,NA,NA,NA,NA,"Invertebrate","Molluscs","Bivalves",NA,"jingle shell","Animalia","Mollusca","Bivalvia","Pectinida","Anomiidae","Anomia","Anomia","keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8109","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","B",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,72.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8110","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","BM",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8111","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","BOVI",NA,NA,NA,NA,NA,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus","keen_cover",NA,NA,NA,NA,NA,NA,3.75,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8112","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","BS",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,15,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8113","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","BUTU",NA,NA,NA,NA,NA,"Invertebrate","Bryozoans","Bryozoans",NA,"spiral tufted bryozoan","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Crisularia","Crisularia turrita","keen_cover",NA,NA,NA,NA,NA,NA,5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8114","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","CF",NA,NA,NA,NA,NA,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata","keen_cover",NA,NA,NA,NA,NA,NA,42.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8115","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","CYPU",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum","keen_cover",NA,NA,NA,NA,NA,NA,6.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8116","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","DEVI",NA,NA,NA,NA,NA,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8117","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","DIVE",NA,NA,NA,NA,NA,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum","keen_cover",NA,NA,NA,NA,NA,NA,10,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8118","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","HIRU",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra","keen_cover",NA,NA,NA,NA,NA,NA,6.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8119","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","HJ",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica","keen_cover",NA,NA,NA,NA,NA,NA,71.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8120","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","LESP",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Leptophytum","Leptophytum acervatum","keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8121","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","LIGL",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion","keen_cover",NA,NA,NA,NA,NA,NA,5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8122","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","MAST",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8123","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","PHSP",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Red Algal Crusts",NA,"rock branch algae","Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Phymatolithon","Phymatolithon","keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8124","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","S",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,6.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8125","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","SH",NA,NA,NA,NA,NA,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_cover",NA,NA,NA,NA,NA,NA,5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8126","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","SL",NA,NA,NA,NA,NA,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_cover",NA,NA,NA,NA,NA,NA,2.5,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8127","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","SLJ",NA,NA,NA,NA,NA,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"8128","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","URB",NA,NA,NA,NA,NA,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Red Blade","keen_cover",NA,NA,NA,NA,NA,NA,1.25,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
